,bitstamp:/USD-BTC,bitstamp:/USD:/free,bitstamp:/USD:/locked,bitstamp:/USD:/total,bitstamp:/BTC:/free,bitstamp:/BTC:/locked,bitstamp:/BTC:/total,bitstamp:/BTC:/worth,net_worth,base_symbol
12129,8226.92,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12130,8239.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12131,8237.8,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12132,8264.84,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12133,8226.82,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12134,8266.11,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12135,8278.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12136,8373.42,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12137,8341.67,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12138,8344.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12139,8367.21,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12140,8342.54,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12141,8346.3,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12142,8302.84,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12143,8273.78,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12144,8274.14,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12145,8310.84,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12146,8286.81,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12147,8220.28,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12148,8230.49,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12149,8231.29,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12150,8227.06,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12151,8110.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12152,8107.85,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12153,8174.78,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12154,8147.53,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12155,8142.96,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12156,8164.07,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12157,8143.26,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12158,8174.2,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12159,8210.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12160,8239.92,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12161,8116.68,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12162,8120.21,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12163,8101.15,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12164,8112.05,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12165,8066.81,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12166,8103.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12167,8114.81,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12168,8137.55,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12169,8095.77,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12170,8130.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12171,8130.62,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12172,8156.97,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12173,8133.79,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12174,8177.79,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12175,8168.91,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12176,8157.21,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12177,8189.24,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12178,8177.09,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12179,8196.68,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12180,8200.73,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12181,8163.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12182,8186.59,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12183,8179.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12184,8152.07,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12185,8135.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12186,8128.9,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12187,8137.99,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12188,8153.46,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12189,8136.96,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12190,8126.6,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12191,8137.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12192,8122.29,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12193,8098.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12194,8090.19,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12195,8100.59,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12196,8096.13,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12197,8079.61,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12198,8079.95,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12199,8040.09,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12200,8104.6,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12201,8082.92,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12202,8048.94,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12203,8069.68,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12204,8079.14,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12205,8101.42,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12206,8155.53,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12207,8140.63,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12208,8145.17,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12209,8147.54,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12210,8066.93,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12211,8070.37,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12212,8059.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12213,8090.66,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12214,8067.65,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12215,7975.97,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12216,7974.06,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12217,7890.02,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12218,7950.26,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12219,7918.21,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12220,7962.03,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12221,7959.61,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12222,7922.08,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12223,7919.03,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12224,8033.44,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12225,8002.97,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12226,7987.69,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12227,7842.84,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12228,7899.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12229,7904.58,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12230,7917.9,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12231,7847.03,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12232,7854.12,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12233,7814.36,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12234,7815.7,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12235,7823.75,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12236,7869.63,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12237,7839.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12238,7839.33,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12239,7829.15,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12240,7865.82,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12241,7891.49,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12242,7930.45,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12243,8010.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12244,7991.09,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12245,8128.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12246,8164.11,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12247,8173.46,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12248,8192.54,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12249,8252.48,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12250,8275.82,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12251,8257.61,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12252,8226.87,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12253,8213.76,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12254,8208.39,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12255,8239.73,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12256,8205.53,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12257,8235.18,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12258,8291.86,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12259,8278.09,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12260,8273.31,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12261,8239.24,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12262,8253.52,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12263,8249.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12264,8214.9,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12265,8178.46,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12266,8181.7,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12267,8169.37,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12268,8185.04,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12269,8233.85,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12270,8210.11,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12271,8194.41,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12272,8188.99,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12273,8175.45,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12274,8184.72,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12275,8190.11,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12276,8166.42,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12277,8125.11,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12278,8164.29,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12279,8198.96,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12280,8178.54,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12281,8184.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12282,8168.53,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12283,8168.97,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12284,8122.93,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12285,8136.84,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12286,8147.68,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12287,8146.46,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12288,8172.12,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12289,8194.46,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12290,8195.43,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12291,8205.31,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12292,8186.42,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12293,8164.94,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12294,8245.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12295,8450.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12296,8572.56,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12297,8581.4,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12298,8635.11,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12299,8612.91,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12300,8604.02,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12301,8587.09,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12302,8553.32,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12303,8578.42,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12304,8586.34,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12305,8583.42,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12306,8562.35,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12307,8565.82,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12308,8572.37,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12309,8590.54,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12310,8575.58,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12311,8607.56,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12312,8622.08,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12313,8570.4,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12314,8536.18,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12315,8539.54,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12316,8554.06,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12317,8491.96,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12318,8505.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12319,8509.18,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12320,8559.07,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12321,8547.44,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12322,8524.09,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12323,8544.02,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12324,8589.14,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12325,8578.8,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12326,8569.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12327,8586.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12328,8582.11,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12329,8531.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12330,8544.43,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12331,8538.72,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12332,8579.75,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12333,8730.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12334,8435.67,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12335,8433.96,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12336,8398.79,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12337,8364.77,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12338,8351.27,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12339,8375.93,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12340,8305.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12341,8345.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12342,8345.19,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12343,8324.73,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12344,8350.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12345,8343.49,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12346,8333.81,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12347,8318.52,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12348,8346.67,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12349,8339.47,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12350,8318.69,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12351,8318.06,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12352,8265.55,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12353,8280.46,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12354,8315.17,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12355,8310.6,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12356,8316.02,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12357,8325.24,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12358,8342.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12359,8345.4,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12360,8341.07,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12361,8354.72,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12362,8345.6,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12363,8322.16,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12364,8320.85,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12365,8342.87,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12366,8335.09,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12367,8394.48,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12368,8384.44,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12369,8340.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12370,8330.29,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12371,8323.43,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12372,8321.69,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12373,8348.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12374,8339.07,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12375,8334.7,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12376,8303.43,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12377,8333.33,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12378,8349.07,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12379,8340.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12380,8346.46,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12381,8343.08,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12382,8329.71,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12383,8319.42,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12384,8332.88,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12385,8352.72,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12386,8348.89,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12387,8343.47,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12388,8367.77,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12389,8413.65,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12390,8430.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12391,8424.44,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12392,8421.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12393,8438.92,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12394,8428.77,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12395,8427.42,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12396,8448.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12397,8261.67,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12398,8249.59,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12399,8285.97,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12400,8282.96,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12401,8276.2,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12402,8292.06,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12403,8292.91,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12404,8290.21,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12405,8282.22,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12406,8313.76,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12407,8324.2,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12408,8314.85,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12409,8317.03,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12410,8316.38,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12411,8321.99,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12412,8290.34,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12413,8256.45,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12414,8289.87,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12415,8265.3,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12416,8256.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12417,8347.48,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12418,8335.45,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12419,8364.48,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12420,8334.49,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12421,8337.02,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12422,8311.99,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12423,8343.99,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12424,8362.99,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12425,8362.52,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12426,8335.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12427,8332.26,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12428,8321.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
12429,8328.34,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
